BeerID|Beer|Brewer|Aroma|Appearance|Taste|Palate|Overall|MyScore|Comments|Date|Country|State|City|Style
38555|Norrlands Guld 2.8%|Spendrups Bryggeri|3|2|3|2|5|1.5|Medium coarse white head collapses quickly into a thin white ring. Copper body. Faint, vague unclean vegetable and corn aroma. Sharp chalky watery taste, very dry, of grain and metal. Faint roastiness. No real aftertaste. One-dimensional, harsh, and unpleasant. (0.5l can, thanks to hcalsos.)|7/27/2007 4:50:08 AM|Sweden||Grängesberg|Low Alcohol
75627|Ceria Bionda|Ceria|5|3|5|4|10|2.7|Big white head. Yellow body. Rubbery, mealy aroma, very light. Light mealy rubbery taste. Soft mouthfeel. Some grain and dust. Boring! (0.5l bottle, thanks to Knut Albert.)|7/22/2007 12:06:35 PM|Italy||Sciacca (AG)|Golden Ale/Blond Ale
31960|Kerkomse Tripel|Brouwerij Kerkom|5|4|5|3|14|3.1|Big offwhite coarse head. Hazy amber body with carbonation. Vague fruity oily aroma. Dry spicy sweetish fruity taste. Sharpish peppery mouthfeel. Spicy, citric, oily aftertaste. Nice, interesting, drinkable. No sign of the alcohol at all, except some warmth. (0.75l bottle from Dorstvlegel, Antwerp.)|7/22/2007 3:52:55 AM|Belgium||Sint-Truiden|Abbey Tripel
9541|Gordon Finest Gold |John Martin (Scottish & Newcastle)|6|3|7|4|14|3.4|Small white head. Amber body. Milky spicy mild aroma with fruity notes. Strong roasty milky fruity taste, quite dry, and yet sweetish. Spicy banana notes, and perhaps a faint touch of wood. Dry, herbal aftertaste. Mild, smooth, rounded mouthfeel. Quite nice. The alcohol isn't very noticeable. Dangerously drinkable. (0.33l bottle from Dorstvlegel.)|7/22/2007 3:48:47 AM|Belgium||Genval|Belgian Strong Ale
11809|La Bière du Boucanier Blonde|Brouwerij Van Steenberge|5|3|6|3|12|2.9|Big coarse white head. Hazy yellow body with carbonation. Mealy empty alcoholic aroma. Intense sharp dry fruity alcoholic taste. Notes of hops, too. Aftertaste is dry and spicy. Noticeable alcohol heat. Not that successful. Too one-dimensional with all the alcohol and bitterness. (0.33l bottle from Dorstvlegel.)|7/22/2007 3:09:53 AM|Belgium||Ertvelde|Belgian Strong Ale
52987|Vicaris Tripel|Dilewyns|6|3|6|3|12|3|Small white head. Yellow body with carbonation. Light fruity aroma. Spicy acidic thin taste with mealy dry metallic notes. Thin, sharpish aftertaste. Boring, not too god. (0.33l bottle from Dorstvlegel.)|7/22/2007 3:07:37 AM|Belgium||Dendermonde|Abbey Tripel
6773|Petrus Tripel|Bavik-De Brabandere|7|3|7|3|15|3.5|Big coarse white head. Yellow body with strong carbonation. Strong ripe fruit aroma with a hoppy soft metallic and spicy background. Dry fruity taste with spicy, peppery notes and again the softly metallic hops. Sharp, peppery, almost hot mouthfeel. Dry, thin mealy metallic aftertaste. Very nice. (0.33l bottle from Dorstvlegel, Antwerp.)|7/22/2007 3:05:01 AM|Belgium||Harelbeke|Abbey Tripel
6097|Kasteelbier Tripel Blonde 11%|Brouwerij Van Honsebrouck|6|3|6|3|13|3.1|Medium white head. Faintly hazy yellow body. Strong, fruity aroma with citric, mealy notes, kind of sharpish, with a hint of alcohol in the sharpness. Mealy fruity taste with citric, spicy (coriander? paradise seeds?) notes. Intense, sharp mouthfeel with considerable alcohol heat. Feels kind of dusty and even muddy. Some sweetness. Bitter, spicy aftertaste. Quite nice, but not too special. I expected more, really. (0.33l bottle from Dorstvlegel, Antwerp.)|7/20/2007 3:55:13 PM|Belgium||Ingelmunster|Abbey Tripel
22395|Panil Barriquée (Sour)|Panil Birra Artigianale - Birrificio Torrechiara|7|5|7|3|14|3.6|Huge offwhite head shrinks quickly. Hazy reddish brown body. Light metallic barnyard aroma with peppery wooden notes. Sweetish acidic wooden watery roasty taste with grape and metal notes. Intense, sharp mouthfeel, but not too sharp. Metallic, dry aftertaste. Nice, even if very challenging. (0.75l bottle, thanks to Knut Albert.)|7/20/2007 9:18:32 AM|Italy||Torrechiara &#40;PR&#41;|Sour Ale/Wild Ale
58540|North Coast Brother Thelonious|North Coast Brewing Company|6|5|7|3|15|3.6|Small light beige head. Deep ruby red body. Deep sweet malty aroma with peppery spicy notes. Intense sweet earhy licorice and malt taste with banana, fruit, spice, and pepper notes. Sharpish mouthfeel. Alcoholic notes. The alcohol heat is hidden a bit by the carbonation. Dry roaste licorice aftertaste. Very nice! (0.75l bottle from gr0ve.)|7/20/2007 9:12:25 AM|United States|California|Fort Bragg|Belgian Strong Ale
6076|Cantillon Saint Lamvinus|Cantillon|5|4|5|2|10|2.6|Small pinkish white head. Hazy pale crimson body. Metallic grainy sour aroma with papery notes. Metallic bitter lambik taste with intense barnyard character. Sharp, mouth-puckeringly sour. Faint sweetness towards the end. An experience, but not necessarily a pleasant one. (0.75l bottle, thanks to gr0ve.)|7/20/2007 9:10:32 AM|Belgium||Brussels|Lambic - Fruit
23741|Duivels Bier Donker|Brouwerij F. Boon|5|3|6|3|12|2.9|Small offwhite head. Hazy chestnut brown body. Sugary medicinal licorice aroma with toffeeish notes. Sharpish spicy licorice taste with roasty spicy hoppy notes. Dryish grassy aftertaste. It's OK. (0.33l bottle from Dorstvlegel, Antwerp.)|7/20/2007 9:08:51 AM|Belgium||Lembeek|Belgian Strong Ale
6401|Sloeber|Brouwerij Roman|5|3|6|3|12|2.9|Big white head. Yellow body. Mealy, rubbery aroma. Sweetish spicy milky yeasty aroma with wheaty and toffeeish notes. Rounded, sharpish mouthfeel. Dry, grassy mealy milky aftertaste. Nice, but a bit dull. (0.33l bottle from Dorstvlegel, Antwerp.)|7/20/2007 9:05:00 AM|Belgium||Oudenaarde|Belgian Strong Ale
70492|Brooklyn Local 1|Brooklyn Brewery|6|3|7|3|15|3.4|Big coarse white head. Hazy yellow body. Sharpish citric hop aroma with a kind of mealy feel to it. Sharpish, peppery smoky lightly malty and yeasty taste with soft metallic hop notes. Some sweetness as well. Dry straw and chalk aftertaste. Very nice. (0.75l bottle, thanks to gr0ve.)|7/20/2007 9:03:05 AM|United States|New York|Brooklyn|Belgian Strong Ale
70828|HeBrew Origin Pomegranate Ale|Shmaltz Brewing Company|6|5|7|3|16|3.7|Medium coarse offwhite head. Red-brown body. Sweetish fruity licorice roasty aroma. Deep, sweet intense peppery fruity malty taste with metallic spicy notes. Some grape, as well. Bitter taste of grapeskins with sweetish malty notes lingers. Very nice! (0.65l bottle, thanks to gr0ve.)|7/20/2007 9:01:16 AM|United States|New York|Brooklyn|Fruit Beer
11630|Cantillon Iris|Cantillon|7|4|6|2|13|3.2|Small offwhite head. Hazy, amber body. Soft metallic hoppy aroma with the typical grainy, wooden metallic lambik aroma in the background. Sour, bitter metallic grainy lambik taste with strong grassy metal hop notes. Bitter, sharp metal aftertaste with intense lingering grassy hop taste. The hops round out the usual intense one-dimensional lambik character a bit. Nice. (0.375l bottle from gr0ve.)|7/20/2007 8:57:40 AM|Belgium||Brussels|Lambic - Unblended
11111|Boelens Waase Wolf|Boelens|6|4|7|3|14|3.4|Big offwhite coarse head. Hazy amber body. Light, fruity yeasty aroma with sugar, marzipan, and malt notes. Deep, sweet yeasty sugary lightly roasty spicy taste with warming character. Nice and drinkable. (0.33l bottle from Dorstvlegel, Antwerp.)|7/20/2007 8:55:19 AM|Belgium||Belsele|Belgian Ale
38750|De Arend Nello's Blond|De Proefbrouwerij|5|5|7|3|14|3.4|Medium offwhite head. Light amber body. Fruity lightly rubbery aroma, very strange. Sweetish half-watery wooden fruity taste with honey and grain notes. No real aftertaste. Nice session beer, with some complexity. (0.33l bottle from Dorstvlegel, Antwerp.)|7/20/2007 8:53:14 AM|Belgium||Lochristi - Hijfte|Belgian Ale
44631|Boelens Waaslander|Boelens|7|3|6|3|14|3.3|Erupted out of the bottle on opening, unfortunately. Small offwhite head. Light amber body. Spicy fruity honey aroma, kind of sharpish, and semi-alcoholic. Spicy, peppery fruity malt taste, kind of hot, with alcoholic notes. Rounded taste. Dry, wooden honeyish aftertaste. Nice! (0.33l bottle from Dorstvlegel, Antwerp.)|7/20/2007 8:46:45 AM|Belgium||Belsele|Belgian Ale
4684|Boon Faro Pertotale |Brouwerij F. Boon|7|4|7|3|14|3.5|Small offwhite head. Brown-red body. Syrupy wooden tobacco aroma with lots of unidentifiable things in the back; very complex. Acidic-yet-sweet wooden watery balanced taste with notes of grain and metal. An interesting and drinkable faro where the lambik characteristics have been preserved. (0.25l bottle from Dorstvlegel, Antwerp.)|7/20/2007 8:44:57 AM|Belgium||Lembeek|Lambic - Faro
56227|Naxos Lager Beer|Naxos Beer Company|5|3|6|3|10|2.7|Small white head quickly shrinks into thin ring. Golden body. Rubbery, malty aroma. Sharpish smoky malt taste with a nice(!) buttery edge. No real aftertaste. Decent. (0.33l bottle, thanks to KnutAlbert.)|7/20/2007 8:37:53 AM|Italy||Mazara del Vallo - Trapani - TP|Pale Lager
15537|Theresianer Premium Lager|Theresianer Antica Birreria di Trieste|5|3|6|3|11|2.8|Small white head disappears quickly. Golden body. Grassy, fruity, malty aroma with notes of corn. Kind of dense. Dry, grainy malt and corn taste. Surprisingly much taste, slightly toffeeish. Reminiscent of Scandinavian &quot;gold&quot; beers. Nice, decent. (0.33l bottle, thanks to KnutAlbert.)|7/20/2007 8:36:29 AM|Italy||Nervesa della Battaglia, Treviso|Premium Lager
27992|Vlaamsche Leeuw Blondje|Brouwerij Van Steenberge|6|3|5|2|12|2.8|Big white coarse head shrinks quickly. Hazy orange body with strong carbonation. Deep, sweetish, ripe fruit aroma with hoppy notes, faintly metallic, with touches of wild berries. Thin, and faintly harsh, because of the carbonation. Acidic citric taste of wild berries and metal with notes of honey; faintly milky. Bitter, papery aftertaste, but kind of sweetish, too. The two don&#8217;t mix well. Not as bad as it sounds, but not a typical Belgian, and not too pleasant. (0.33l bottle.)|7/17/2007 4:02:39 PM|Belgium||Ertvelde|Belgian Ale
6873|De Dolle Arabier|De Dolle Brouwers|7|4|8|3|17|3.9|Huge white lasting head. Hazy amber body with lots of carbonation. Sweet fruity spicy aroma with strong bready notes. Strong fruity spicy peppery taste with, again, strong bready, yeasty notes. Spicy, softly metallic, peppery aftertaste. Excellent! A great beer! (0.33l bottle. Unfortunately stored for too long, apparently. I need to rerate.)|7/15/2007 4:24:35 PM|Belgium||Diksmuide|Belgian Strong Ale
12517|Silly Enghien Noël Triple Blonde|Brasserie de Silly|6|4|7|3|14|3.4|Huge coarse white lasting head. Orange body with strong carbonation. Body is clear, but what remains in the bottle is very hazy. Mealy ripe fruit aroma with peppery soft metallic hop notes. Peppery fruity taste with spicy soft metal and flour notes. Somewhat malty as well, with a little licorice. Quite a bit of alcohol heat. Spicy, almost hot mouthfeel. Quite nice. (0.33l bottle.)|7/15/2007 3:25:36 PM|Belgium||Silly|Abbey Tripel
12464|Hop Back Taiphoon|Hop Back|6|2|6|3|13|3|Bottle starts fizzing and sputtering foam as soon as the cap is tilted a bit. I spend 10 minutes opening it. Clearly, it has not benefited from being stored for 7 months. Big coarse white head quickly shrinks into nothing. Yellow body. Dry, hoppy floral aroma with fruity notes. Bitter, slightly acidic, floral malty taste with fruity, resiny notes. There is an underlying sweetness, too. Bitter, chalky floral aftertaste. Quite nice. (0.5l bottle from Real Ale Ltd.)|7/14/2007 4:54:40 PM|England|Wiltshire|Salisbury|Golden Ale/Blond Ale
44496|Downton Chimera I.P.A.|Downton|6|3|6|4|14|3.3|Big white head. Yellow body. Soft, resiny pine needle aroma. Simple, but nice. Sweetish hoppy resiny pine needle taste with notes of chocolate(?!), malts, and hay. Soft, silky mouthfeel. Dry, resiny hay aftertaste. Nice, understated IPA. Good session beer, or would be, if it wasn't too strong. (0.5l bottle from Real Ale Ltd.)|7/14/2007 4:12:59 PM|England|Wiltshire|Salisbury|India Pale Ale (IPA)
13264|Wentworth Oatmeal Stout |Wentworth|6|4|6|3|13|3.2|Huge light brown coarse head. Opaque black body. Sweetish, smoky, burnt licorice aroma, somewhat thin. Sweetish smoky burnt licorice aroma with chocolate notes. Dry, burnt softly metallic sooty aftertaste. A decent stout, but like many English stouts it's too watery and burnt. (0.5l bottle from Alko.)|7/14/2007 3:19:22 PM|England|South Yorkshire|Rotherham|Stout
16872|Robinsons Old Tom (Bottle)|Robinsons|5|5|5|3|12|3|Big beige head. Deep dark red body. Soft, sweetish licorice aroma, very faint. Very sweet, rounded, milky toffee taste with notes of pepper, tobacco, and licorice. Some alcohol heat is noticeable. Bitter tobacco aftertaste. It's OK, but should have had much more flavour than this. A bit disappointing. (0.33l bottle from Alko.)|7/14/2007 2:45:59 PM|England|Greater Manchester|Stockport|Old Ale
46471|Ridgeway IPA|Ridgeway|6|4|6|3|12|3.1|Huge white head. Slightly hazy orange body. Sweetish wooden hoppy aroma with notes of citrus and resin. Aroma is quite light and mild. Dry tobaccoish smoky citric hoppy taste with floral notes. No aftertaste, but a bitter, metallic taste lingers. It's OK, but not too good. May be that it suffered in storage here at home. (0.5l bottle from Alko.)|7/14/2007 2:15:19 PM|England|Oxfordshire|Reading|Premium Bitter/ESB
20567|Amber Kozlak|Browar Amber|6|4|7|3|15|3.5|Big lasting offwhite head (in a Duvel glass!). Deep red body with carbonation. Deep roasty licorice aroma with earthy wild berry notes; harmonic. Deep, sweet earthy licorice taste with peppery, roasty notes. Dry fruity earthy licorice aftertaste. A very nice balanced lager. (0.5l bottle at Internasjonalen.)|7/14/2007 6:03:27 AM|Poland||Kolbudy|Dunkler Bock
44377|Moritz|Cervezas Moritz|4|2|4|2|6|1.8|Thin white head shrinks into thin white ring immediately. Pale yellow body. Thin rubbery aroma with ashtray notes. Thin rubbery taste with grain and corn notes, kind of dry. Buttery, dry aftertaste. No good. (0.33l bottle at Internasjonalen.)|7/14/2007 6:01:15 AM|Spain||Barcelona|Pale Lager
51251|Krune Sider (Crown Cider)|Kalfarets Kultur|6|3|4|1|4|1.8|Big white head collapses in a matter of seconds, leaving just a thin white ring. Pale yellow body. Aroma of apple, alcohol, and fennel. Taste is intense alcoholic apple and fennel, very thin and harsh. No real aftertaste, just a kind of emptiness. Did not like this at all. Had a few sips to do the rating, then poured out the rest. Yuck! (0.75l bottle from the wine monopoly.)|7/12/2007 3:46:26 PM|Norway||Bergen|Cider
71077|Nøgne Ø Dark Horizon First Edition|Nøgne Ø|8|4|8|5|18|4.3|Small dark brown head doesn&#8217;t last, but shrinks into a thin ring. Opaque black body goes dark brown at edges. Intense sweet toffeeish chocolate liquor aroma with notes of coffee, bread, and ripe fruit. Very harmonic and balanced, despite the clear alcohol presence.Deep, intense sweet chocolate and toffee taste with licorice and alcohol notes. Bready, yeasty presence, too. Very harmonic. Mouthfeel is initially thick and oily, then goes intensely warm from the alcohol. Also a kind of muddy, coarse feel to it. No real aftertaste, but bitter orange-peel and chocolate taste lingers. The beer is still a bit sharp and edgy; I imagine it&#8217;s likely to mellow and improve a lot with age. It feels a bit too powerful in the first couple of sips, but then settles into a sweet chocolatey toffee character, which is intensely pleasurable. A pity I had to share this with my girlfriend; would have preferred to drink it all myself. :-) Fantastic! A king among beers, indeed. (0.5l bottle from the wine monopoly.)|7/12/2007 3:03:12 PM|Norway||Grimstad|Imperial Stout
65164|Haandbryggeriet Pale Ale|Haandbryggeriet (Norway)|7|3|6|3|12|3.1|Smallish offwhite head. Slightly hazy brownish red body with some carbonation. Strong tropical fruity hop aroma with chocolatey, roasty malty background. Sharpish dry fruity hop taste with the same roasty malt background. Body is a bit thin and watery, perhaps unavoidable with only 4.5% alcohol, but leaves the hops a bit high and dry--that is, unbalanced. Dry, smoky burnt malt aftertaste. Very nice! One of the best beers you can buy in Norwegian shops (outside the wine monopoly). (0.5l bottle from Ica Gourmet, Aker Brygge, Oslo. Batch #99, oct '07. Previous rating, of an infected bottle from batch #67, came out at 2.0.)|7/12/2007 2:18:42 PM|Norway||Drammen|American Pale Ale
26977|Nynäshamns Sotholmen Extra Stout|Nynäshamns Ångbryggeri|7|5|7|3|15|3.7|Big dark brown fine-laced head. Opaque black body goes dark brown at edges. Deep milky burnt chocolate aroma with dry coffee notes. Sweetish light burnt sooty dry coffee taste with oily pine needle and cocoa notes. Slightly thin mouthfeel. No real aftertaste. Quite nice, but more body would improve it. (0.5l bottle at Tegners.)|7/8/2007 4:26:31 PM|Sweden||Nynäshamn|Foreign Stout
6970|Carlsberg Sort Guld/ Black Gold|Carlsberg Brewery|5|3|5|3|9|2.5|Small white head. Yellow body with carbonation. Light straw and grass aroma with rubbery notes. Taste is dry grassy malts, very mild. Kind of oily, dense character, but not much. Dry, grassy aftertaste. Thoroughly average. (0.33l bottle at Arlanda.)|7/8/2007 4:24:39 PM|Denmark||Copenhagen|Premium Lager
13673|Nynäshamns Smörpundet Porter|Nynäshamns Ångbryggeri|6|5|7|3|14|3.5|Big dark brown fine-laced lasting head. Opaque black body goes dark red at edges. Burnt pine needle aroma. Deep sweetish burnt malt taste, kind of thin and sharp, with a very slight stickiness in the mouthfeel. Pine needle notes. No aftertaste. Complex sugar settles on the lips. Mild, a bit thin and flat, not too exciting. (0.5l bottle of 2005 vintage at Oliver Twist.)|7/8/2007 4:23:15 PM|Sweden||Nynäshamn|Porter
